47.40,56.24,50.00,60.00
47.50,55.91,50.00,60.00
47.60,57.09,50.00,60.00
47.70,56.45,50.00,60.00
47.80,56.30,50.00,60.00
47.90,56.74,50.00,60.00
48.00,57.35,50.00,60.00
48.10,56.82,50.00,60.00
48.20,57.14,50.00,60.00
48.30,56.33,50.00,60.00
48.40,57.93,50.00,60.00
48.50,57.27,50.00,60.00
48.60,56.69,50.00,60.00
48.70,57.13,50.00,60.00
48.80,57.92,50.00,60.00
48.90,57.62,50.00,60.00
49.00,58.31,50.00,60.00
49.10,56.67,50.00,60.00
49.20,58.35,50.00,60.00
49.30,58.02,50.00,60.00
49.40,58.15,50.00,60.00
49.50,57.03,50.00,60.00
49.60,57.65,50.00,60.00
49.70,57.97,50.00,60.00
49.80,57.57,50.00,60.00
49.90,58.48,50.00,60.00
50.00,58.09,50.00,60.00
50.10,57.50,50.00,60.00
50.20,56.76,50.00,60.00
50.30,57.23,50.00,60.00
50.40,57.53,50.00,60.00
50.50,58.51,50.00,60.00
50.60,57.48,50.00,60.00
50.70,57.27,50.00,60.00
50.80,58.12,50.00,60.00
50.90,58.17,50.00,60.00
51.00,56.83,50.00,60.00
51.10,58.40,50.00,60.00
51.20,58.25,50.00,60.00
51.30,58.50,50.00,60.00
51.40,58.28,50.00,60.00
51.50,58.34,50.00,60.00
51.60,57.54,50.00,60.00
51.70,58.04,50.00,60.00
51.80,57.73,50.00,60.00
51.90,56.97,50.00,60.00
52.00,57.03,50.00,60.00
52.10,57.68,50.00,60.00
52.20,56.74,50.00,60.00
52.30,56.73,50.00,60.00
52.40,58.44,50.00,60.00
52.50,58.55,50.00,60.00
52.60,56.84,50.00,60.00
52.70,57.05,50.00,60.00
52.80,58.56,50.00,60.00
52.90,58.15,50.00,70.00
53.00,57.04,50.00,70.00
53.10,57.05,50.00,70.00
53.20,56.81,50.00,70.00
53.30,58.45,50.00,70.00
53.40,58.39,50.00,70.00
53.50,58.28,50.00,70.00
53.60,57.95,50.00,70.00
53.70,58.44,50.00,70.00
53.80,57.97,50.00,70.00
53.90,57.86,50.00,70.00
54.00,58.05,50.00,70.00
54.10,58.51,50.00,70.00
54.20,59.39,50.00,70.00
54.30,58.93,50.00,70.00
54.40,58.75,50.00,70.00
54.50,60.42,50.00,70.00
54.60,60.48,50.00,70.00
54.70,59.73,50.00,70.00
54.80,59.46,50.00,70.00
54.90,60.33,50.00,70.00
55.00,60.63,50.00,70.00
55.10,61.12,50.00,70.00
55.20,60.74,50.00,70.00
55.30,61.72,50.00,70.00
55.40,63.18,50.00,70.00
55.50,62.04,50.00,70.00
55.60,62.59,50.00,70.00
55.70,62.42,50.00,70.00
55.80,62.76,50.00,70.00
55.90,63.00,50.00,70.00
56.00,63.91,50.00,70.00
56.10,63.59,50.00,70.00
56.20,64.22,50.00,70.00
56.30,65.37,50.00,70.00
56.40,64.94,50.00,70.00
56.50,64.82,50.00,70.00
56.60,65.15,50.00,70.00
56.70,65.15,50.00,70.00
56.80,64.42,50.00,70.00
56.90,65.83,50.00,70.00
57.00,66.21,50.00,70.00
57.10,64.81,50.00,70.00
57.20,65.55,50.00,70.00
57.30,66.78,50.00,70.00
57.40,66.26,50.00,70.00
57.50,66.36,50.00,70.00
57.60,65.38,50.00,70.00
57.70,66.44,50.00,70.00
57.80,67.17,50.00,70.00
57.90,66.22,50.00,70.00
58.00,65.56,50.00,70.00
58.10,66.02,50.00,70.00
58.20,66.35,50.00,70.00
58.30,66.47,50.00,70.00
58.40,67.05,50.00,70.00
58.50,66.22,50.00,70.00
58.60,66.72,50.00,70.00
58.70,66.67,50.00,70.00
58.80,66.53,50.00,70.00
58.90,66.90,50.00,70.00
59.00,66.53,50.00,70.00
59.10,66.35,50.00,70.00
59.20,66.40,50.00,70.00
59.30,67.35,50.00,70.00
59.40,66.56,50.00,70.00
59.50,66.13,50.00,70.00
59.60,66.42,50.00,70.00
59.70,67.27,50.00,70.00
59.80,67.17,50.00,70.00
59.90,67.94,50.00,70.00
60.00,66.39,50.00,70.00
60.10,66.49,50.00,70.00
60.20,66.81,50.00,70.00
60.30,66.22,50.00,70.00
60.40,67.54,50.00,70.00
60.50,67.43,50.00,70.00
60.60,67.08,50.00,70.00
60.70,68.10,50.00,70.00
60.80,66.96,50.00,70.00
60.90,67.95,50.00,70.00
61.00,67.96,50.00,70.00
61.10,66.45,50.00,70.00
61.20,67.94,50.00,70.00
61.30,66.39,50.00,70.00
